powerInW,timeInMinutes
29.46,0
25.05,1
24.72,2
23.0,3
22.54,4
26.55,5
26.58,6
25.51,7
28.18,8
26.35,9
24.24,10
25.82,11
27.91,12
26.23,13
26.31,14
25.54,15
24.64,16
25.41,17
25.31,18
23.06,19
22.53,20
25.07,21
27.86,22
25.57,23
24.44,24
24.46,25
28.61,26
24.9,27
25.29,28
25.38,29
24.64,30
24.0,31
24.28,32
26.4,33
25.87,34
24.58,35
25.16,36
29.92,37
27.12,38
27.13,39
27.06,40
25.51,41
26.81,42
25.59,43
25.82,44
27.23,45
23.65,46
24.51,47
25.77,48
25.14,49
26.08,50
24.74,51
25.09,52
25.87,53
25.49,54
25.4,55
26.51,56
26.91,57
26.88,58
25.27,59
