powerInW,timeInMinutes
82.5,0
1177.3,1
2440.5,2
2307.1,3
2295.3,4
2368.5,5
2322.6,6
2290.3,7
2207.2,8
347.9,9
1426.7,10
95.1,11
73.7,12
153.5,13
33.6,14
19.6,15
44.1,16
55.8,17
9.0,18
94.1,19
176.9,20
79.7,21
95.44,22
127.73,23
15.8,24
65.6,25
165.4,26
140.6,27
105.9,28
152.5,29
231.2,30
374.1,31
457.8,32
68.5,33
0.7,34
0.0,35
0.0,36
0.0,37
32.8,38
8.8,39
3.4,40
3.4,41
25.3,42
20.2,43
3.0,44
3.0,45
10.2,46
35.6,47
5.8,48
3.8,49
9.3,50
3.1,51
3.0,52
2225.1,53
2187.9,54
2182.1,55
2234.4,56
2167.9,57
2155.5,58
1949.2,59
3.1,60
34.67,61
