powerInW,timeInMinutes
1350.0,0
2563.11,1
2546.89,2
2562.75,3
2577.22,4
2560.78,5
2015.67,6
2530.89,7
2536.11,8
2539.22,9
2544.67,10
2533.67,11
1458.44,12
2539.44,13
2530.78,14
2545.0,15
2546.22,16
2546.78,17
1483.33,18
2546.33,19
2541.67,20
2544.22,21
2547.56,22
2550.33,23
2193.33,24
2557.44,25
2568.33,26
2557.22,27
2569.25,28
2593.67,29
1220.67,30
2562.33,31
2579.56,32
1123.8,33
157.56,34
158.56,35
130.33,36
158.22,37
158.33,38
159.44,39
160.0,40
161.0,41
109.56,42
161.67,43
162.38,44
162.22,45
161.33,46
160.67,47
136.4,48
