powerInW,timeInMinutes
1594.0,0
1574.0,1
1579.0,2
1581.0,3
1575.0,4
1573.0,5
1575.0,6
1583.0,7
1576.0,8
1593.0,9
1591.0,10
1598.0,11
1586.0,12
60.0,13
1546.0,14
1565.0,15
1556.0,16
59.0,17
1571.0,18
1557.0,19
1561.0,20
1573.0,21
1564.0,22
1562.0,23
1567.0,24
1589.0,25
59.0,26
1598.0,27
1576.0,28
1581.0,29
59.0,30
1608.0,31
1584.0,32
1572.0,33
59.0,34
1581.0,35
1562.0,36
58.0,37
59.0,38
1598.0,39
60.0,40
60.0,41
1623.0,42
1591.0,43
60.0,44
60.0,45
1617.0,46
1589.0,47
60.0,48
60.0,49
1569.0,50
59.0,51
59.0,52
1603.0,53
