powerInW,timeInMinutes
112.73,0
108.82,1
102.38,2
119.03,3
121.7,4
114.49,5
106.54,6
103.09,7
111.52,8
116.78,9
106.46,10
114.09,11
112.86,12
102.24,13
113.45,14
92.65,15
107.94,16
90.49,17
113.01,18
129.32,19
109.13,20
96.07,21
111.48,22
96.19,23
106.49,24
112.84,25
93.95,26
121.85,27
122.25,28
122.7,29
108.66,30
106.61,31
115.32,32
132.19,33
93.43,34
123.52,35
122.97,36
109.62,37
113.56,38
93.89,39
98.63,40
106.28,41
92.95,42
114.47,43
114.24,44
115.62,45
106.68,46
100.47,47
124.03,48
96.79,49
98.66,50
113.21,51
90.18,52
117.94,53
121.36,54
99.23,55
118.12,56
113.92,57
124.27,58
128.82,59
114.9,60
87.89,61
104.56,62
113.78,63
117.92,64
93.68,65
