powerInW,timeInMinutes
1600.0,0
1598.0,1
1601.0,2
1594.0,3
1596.0,4
1604.0,5
1596.0,6
1596.0,7
1596.0,8
1596.0,9
1596.0,10
1612.0,11
1612.0,12
1612.0,13
1612.0,14
1612.0,15
1615.0,16
1599.0,17
59.0,18
59.0,19
1582.0,20
1587.0,21
59.0,22
60.0,23
1582.0,24
59.0,25
60.0,26
1623.0,27
1594.0,28
1594.0,29
1594.0,30
1594.0,31
1594.0,32
1594.0,33
1594.0,34
1594.0,35
1594.0,36
1594.0,37
1594.0,38
1594.0,39
59.0,40
1590.0,41
1594.0,42
1594.0,43
1594.0,44
1594.0,45
1594.0,46
59.0,47
1608.0,48
1606.0,49
1606.0,50
1606.0,51
1606.0,52
1606.0,53
59.0,54
1583.0,55
1604.0,56
59.0,57
