powerInW,timeInMinutes
75.3,0
88.67,1
106.5,2
104.0,3
110.7,4
99.3,5
94.0,6
118.3,7
90.11,8
82.33,9
89.2,10
102.3,11
89.6,12
92.2,13
87.3,14
100.2,15
97.9,16
78.4,17
79.2,18
88.6,19
92.1,20
92.4,21
87.4,22
76.1,23
89.1,24
88.7,25
77.6,26
74.8,27
77.9,28
78.4,29
83.5,30
90.0,31
105.4,32
96.7,33
83.6,34
87.9,35
75.2,36
86.7,37
90.6,38
96.1,39
105.4,40
80.6,41
92.78,42
87.44,43
82.0,44
83.4,45
93.5,46
98.7,47
81.2,48
82.3,49
82.2,50
83.3,51
87.9,52
80.14,53
81.88,54
88.0,55
93.7,56
101.9,57
80.9,58
83.3,59
83.9,60
80.8,61
90.4,62
101.9,63
88.2,64
95.2,65
82.9,66
83.7,67
80.5,68
108.22,69
116.2,70
116.0,71
116.6,72
116.5,73
117.0,74
117.5,75
118.3,76
118.6,77
118.9,78
119.1,79
82.67,80
