powerInW,timeInMinutes
1609.0,0
1605.0,1
1615.0,2
1633.0,3
1629.0,4
1621.0,5
1620.0,6
1621.0,7
1625.0,8
1624.0,9
1626.0,10
1633.0,11
1625.0,12
1607.0,13
1603.0,14
1620.0,15
1622.0,16
1630.0,17
1634.0,18
1638.0,19
1629.0,20
1622.0,21
1627.0,22
60.0,23
1622.0,24
1637.0,25
1621.0,26
60.0,27
1600.0,28
1602.0,29
60.0,30
1611.0,31
1602.0,32
1599.0,33
59.0,34
1616.0,35
1608.0,36
60.0,37
1603.0,38
1604.0,39
1609.0,40
59.0,41
1621.0,42
1654.0,43
62.0,44
62.0,45
1653.0,46
1618.0,47
60.0,48
1631.0,49
1615.0,50
1613.0,51
1608.0,52
1604.0,53
60.0,54
1599.0,55
1615.0,56
1605.0,57
59.0,58
1603.0,59
1589.0,60
1594.0,61
636.0,62
