powerInW,timeInMinutes
26.68,0
24.31,1
24.85,2
26.91,3
25.68,4
27.09,5
24.83,6
25.52,7
27.77,8
27.13,9
22.78,10
25.61,11
26.88,12
25.55,13
25.83,14
22.92,15
25.26,16
28.12,17
28.05,18
26.87,19
22.73,20
25.64,21
23.8,22
25.6,23
26.52,24
25.36,25
22.23,26
21.78,27
24.91,28
28.56,29
25.78,30
26.8,31
27.33,32
24.7,33
22.62,34
26.77,35
26.16,36
22.59,37
24.84,38
25.58,39
25.09,40
26.28,41
26.93,42
25.7,43
28.94,44
25.74,45
26.33,46
24.48,47
26.41,48
26.73,49
26.24,50
24.19,51
26.19,52
26.35,53
25.87,54
24.98,55
28.24,56
24.28,57
26.47,58
24.45,59
26.71,60
