powerInW,timeInMinutes
36.0,0
39.56,1
39.56,2
37.56,3
34.89,4
27.38,5
32.44,6
35.56,7
29.78,8
26.56,9
26.89,10
29.75,11
27.89,12
29.44,13
31.0,14
27.56,15
26.62,16
26.89,17
26.89,18
26.9,19
29.33,20
27.11,21
26.5,22
27.0,23
28.56,24
26.89,25
26.56,26
26.67,27
26.89,28
26.88,29
26.67,30
27.1,31
27.2,32
26.82,33
26.5,34
28.0,35
26.58,36
26.44,37
26.22,38
26.0,39
26.08,40
26.0,41
26.5,42
26.5,43
26.33,44
26.67,45
26.75,46
26.36,47
26.78,48
26.11,49
26.4,50
26.12,51
26.1,52
26.56,53
32.0,54
28.1,55
26.5,56
26.44,57
26.5,58
26.33,59
26.78,60
26.09,61
26.45,62
26.8,63
26.36,64
26.27,65
26.44,66
27.2,67
27.0,68
26.22,69
27.08,70
26.82,71
26.75,72
26.43,73
25.78,74
25.7,75
25.56,76
25.75,77
25.3,78
26.78,79
26.3,80
26.31,81
29.78,82
26.6,83
26.5,84
26.22,85
29.78,86
29.25,87
28.11,88
27.22,89
25.75,90
26.11,91
27.7,92
26.75,93
26.91,94
26.33,95
26.88,96
26.1,97
25.62,98
28.44,99
28.0,100
26.69,101
28.33,102
26.0,103
25.89,104
25.75,105
26.22,106
28.56,107
27.62,108
25.92,109
26.0,110
25.78,111
27.3,112
25.67,113
25.67,114
26.0,115
26.09,116
26.0,117
27.11,118
27.11,119
28.44,120
26.0,121
26.22,122
27.89,123
28.22,124
29.0,125
26.56,126
26.12,127
26.9,128
25.89,129
28.75,130
29.62,131
27.18,132
27.0,133
26.44,134
26.0,135
28.25,136
26.44,137
27.83,138
27.0,139
26.9,140
26.36,141
26.4,142
26.22,143
32.73,144
26.55,145
29.88,146
30.21,147
31.0,148
31.4,149
33.78,150
29.67,151
29.73,152
28.5,153
27.56,154
25.92,155
25.9,156
26.12,157
26.0,158
26.12,159
25.56,160
26.88,161
25.64,162
26.0,163
25.78,164
26.22,165
26.4,166
26.55,167
26.1,168
26.36,169
26.2,170
26.25,171
26.44,172
25.9,173
25.8,174
25.78,175
26.11,176
25.78,177
25.89,178
25.75,179
25.36,180
25.88,181
25.78,182
25.18,183
24.91,184
24.33,185
26.78,186
26.0,187
27.09,188
26.0,189
26.22,190
26.25,191
26.0,192
27.0,193
25.91,194
26.11,195
26.11,196
26.11,197
26.1,198
25.6,199
26.12,200
26.0,201
26.0,202
25.62,203
25.89,204
26.0,205
26.0,206
26.0,207
26.0,208
26.7,209
28.22,210
31.22,211
25.33,212
