powerInW,timeInMinutes
106.55,0
120.2,1
133.05,2
107.78,3
91.61,4
101.32,5
100.5,6
95.06,7
102.92,8
78.5,9
94.7,10
109.17,11
129.77,12
119.87,13
97.15,14
118.81,15
99.45,16
115.54,17
117.25,18
107.17,19
111.25,20
121.15,21
130.16,22
106.41,23
130.85,24
98.46,25
113.96,26
103.07,27
104.93,28
101.41,29
100.48,30
119.74,31
109.93,32
128.62,33
83.24,34
116.87,35
114.86,36
105.19,37
112.39,38
114.52,39
107.33,40
96.38,41
126.53,42
107.38,43
101.7,44
107.68,45
97.44,46
105.11,47
101.34,48
106.89,49
104.77,50
94.65,51
117.25,52
95.89,53
107.48,54
110.08,55
127.19,56
110.74,57
112.37,58
109.11,59
130.58,60
108.34,61
103.97,62
104.21,63
95.79,64
107.15,65
100.38,66
106.24,67
116.09,68
103.97,69
106.6,70
110.22,71
109.7,72
95.61,73
126.39,74
109.19,75
126.34,76
116.79,77
91.14,78
94.84,79
110.18,80
116.85,81
108.53,82
114.69,83
114.34,84
116.13,85
88.67,86
120.3,87
100.84,88
103.21,89
116.57,90
116.86,91
105.86,92
115.12,93
101.96,94
106.74,95
132.02,96
103.52,97
108.77,98
108.6,99
118.11,100
134.14,101
97.66,102
124.52,103
115.68,104
111.76,105
90.33,106
110.25,107
112.95,108
110.39,109
