powerInW,timeInMinutes
24.62,0
23.74,1
27.49,2
24.55,3
26.2,4
23.97,5
26.25,6
26.72,7
24.25,8
22.1,9
25.88,10
28.82,11
25.5,12
28.37,13
25.78,14
28.74,15
25.1,16
26.44,17
26.9,18
27.11,19
25.42,20
25.22,21
24.56,22
28.39,23
24.42,24
24.66,25
25.98,26
25.98,27
26.57,28
26.98,29
24.79,30
26.8,31
26.67,32
28.44,33
24.2,34
26.55,35
26.03,36
26.25,37
25.28,38
25.46,39
25.39,40
25.95,41
25.04,42
27.79,43
28.1,44
27.57,45
25.0,46
26.88,47
23.35,48
24.48,49
23.9,50
26.86,51
30.32,52
27.43,53
25.78,54
28.0,55
23.57,56
24.44,57
26.14,58
25.44,59
23.02,60
27.76,61
26.39,62
27.69,63
25.06,64
25.94,65
24.56,66
26.46,67
25.33,68
24.02,69
26.36,70
25.4,71
23.66,72
27.75,73
24.1,74
26.92,75
25.63,76
25.93,77
26.02,78
26.88,79
27.47,80
26.04,81
26.82,82
24.55,83
26.45,84
26.43,85
25.68,86
26.56,87
24.88,88
25.49,89
26.84,90
24.16,91
24.13,92
24.05,93
26.26,94
26.66,95
29.88,96
25.97,97
25.31,98
26.38,99
25.22,100
26.06,101
25.55,102
25.97,103
25.36,104
26.51,105
25.2,106
26.58,107
28.02,108
23.52,109
25.13,110
23.47,111
22.97,112
24.86,113
25.69,114
25.5,115
23.98,116
26.42,117
26.23,118
