powerInW,timeInMinutes
2135.47,0
1462.5,1
1531.42,2
1572.41,3
789.64,4
789.64,5
789.64,6
815.11,7
815.11,8
815.11,9
815.11,10
815.11,11
815.11,12
815.11,13
815.11,14
815.11,15
815.11,16
815.11,17
815.11,18
815.11,19
815.11,20
815.11,21
815.11,22
815.11,23
815.11,24
815.11,25
815.11,26
815.11,27
815.11,28
815.11,29
815.11,30
815.11,31
815.11,32
815.11,33
815.11,34
815.11,35
815.11,36
815.11,37
815.11,38
815.11,39
815.11,40
815.11,41
815.11,42
815.11,43
815.11,44
815.11,45
815.11,46
815.11,47
815.11,48
815.11,49
815.11,50
815.11,51
815.11,52
815.11,53
815.11,54
815.11,55
815.11,56
815.11,57
815.11,58
815.11,59
815.11,60
815.11,61
815.11,62
815.11,63
815.11,64
815.11,65
815.11,66
0.0,67
