powerInW,timeInMinutes
701.77,0
815.11,1
701.77,2
815.11,3
679.84,4
701.65,5
467.88,6
815.11,7
336.37,8
336.37,9
336.37,10
336.37,11
336.37,12
336.37,13
815.11,14
672.98,15
815.11,16
694.68,17
815.11,18
842.28,19
694.57,20
815.11,21
694.57,22
1743.68,23
2665.05,24
1799.1,25
672.86,26
694.57,27
672.86,28
453.15,29
467.88,30
467.77,31
483.36,32
574.14,33
467.88,34
453.15,35
453.15,36
467.88,37
563.06,38
476.04,39
460.68,40
446.4,41
460.68,42
581.11,43
467.77,44
460.8,45
460.68,46
460.68,47
258.94,48
258.94,49
258.94,50
258.94,51
258.94,52
258.94,53
258.94,54
258.94,55
258.94,56
258.94,57
258.94,58
258.94,59
258.94,60
258.94,61
258.94,62
258.94,63
258.94,64
258.94,65
258.94,66
258.94,67
258.94,68
258.94,69
258.94,70
258.94,71
258.94,72
258.94,73
258.94,74
258.94,75
258.94,76
258.94,77
258.94,78
258.94,79
258.94,80
258.94,81
258.94,82
258.94,83
258.94,84
258.94,85
258.94,86
258.94,87
258.94,88
258.94,89
258.94,90
258.94,91
258.94,92
258.94,93
258.94,94
258.94,95
258.94,96
258.94,97
258.94,98
258.94,99
258.94,100
258.94,101
258.94,102
258.94,103
258.94,104
258.94,105
258.94,106
258.94,107
0.0,108
