powerInW,timeInMinutes
294.2,0
289.38,1
284.55,2
279.73,3
274.91,4
270.09,5
265.26,6
260.44,7
255.62,8
250.79,9
245.97,10
241.15,11
236.32,12
231.5,13
226.68,14
221.86,15
217.03,16
212.21,17
207.39,18
202.56,19
197.74,20
192.92,21
188.1,22
183.27,23
178.45,24
173.63,25
168.8,26
163.98,27
159.16,28
154.33,29
149.51,30
144.69,31
139.87,32
135.04,33
130.22,34
125.4,35
120.57,36
115.75,37
110.93,38
106.1,39
101.28,40
96.46,41
91.64,42
86.81,43
81.99,44
77.17,45
72.34,46
67.52,47
62.7,48
57.88,49
53.05,50
48.23,51
43.41,52
38.58,53
33.76,54
28.94,55
24.11,56
19.29,57
14.47,58
9.65,59
4.82,60
0.0,61
