powerInW,timeInMinutes
2637.75,0
2588.62,1
2024.44,2
2623.44,3
2626.0,4
1776.33,5
2631.33,6
2624.22,7
2626.62,8
2631.44,9
2622.22,10
1458.67,11
2631.33,12
2621.78,13
2632.0,14
2632.25,15
2619.33,16
2329.11,17
2651.0,18
2608.67,19
2612.44,20
2605.38,21
2598.44,22
941.33,23
161.8,24
1802.89,25
2632.12,26
2636.78,27
2622.67,28
1522.78,29
2637.0,30
2625.44,31
2626.0,32
2602.11,33
2622.11,34
1547.0,35
2628.0,36
2612.88,37
2607.6,38
2618.0,39
704.11,40
178.11,41
1985.22,42
2220.0,43
2323.78,44
2610.0,45
2617.89,46
2597.22,47
1498.11,48
2612.12,49
2610.67,50
2605.89,51
2613.11,52
435.67,53
102.44,54
1694.62,55
2609.56,56
2608.8,57
2607.56,58
2621.44,59
1611.3,60
2611.0,61
2605.11,62
2608.33,63
704.33,64
165.44,65
980.56,66
2591.38,67
2604.56,68
2619.11,69
2613.22,70
2619.11,71
782.38,72
165.44,73
708.67,74
2581.33,75
2606.44,76
2591.22,77
1056.12,78
165.56,79
165.0,80
165.11,81
164.56,82
1519.11,83
1779.22,84
2595.75,85
2616.22,86
35.0,87
