powerInW,timeInMinutes
533.1,0
2316.45,1
2902.35,2
2902.35,3
2902.35,4
2902.35,5
2902.35,6
2172.05,7
1423.65,8
1423.65,9
1423.65,10
1423.65,11
1423.65,12
1391.36,13
58.56,14
118.92,15
61.64,16
45.68,17
45.68,18
45.68,19
45.68,20
1289.57,21
2777.97,22
1314.14,23
1314.14,24
1314.14,25
1314.14,26
855.1,27
136.8,28
58.62,29
59.55,30
62.28,31
96.67,32
66.29,33
59.61,34
65.56,35
238.02,36
2763.12,37
2493.07,38
1260.51,39
2160.66,40
2160.66,41
2160.66,42
2160.66,43
2160.66,44
2176.83,45
1586.5,46
106.62,47
66.36,48
63.27,49
57.66,50
57.6,51
106.68,52
67.57,53
63.34,54
58.56,55
62.28,56
104.94,57
70.51,58
58.56,59
61.26,60
59.55,61
59.55,62
59.55,63
59.55,64
59.55,65
71.55,66
102.12,67
71.78,68
67.88,69
80.56,70
80.56,71
80.56,72
80.56,73
80.56,74
80.56,75
80.56,76
72.14,77
63.88,78
59.61,79
61.26,80
58.56,81
105.08,82
67.64,83
62.22,84
59.61,85
57.66,86
106.62,87
106.62,88
35.22,89
35.22,90
35.22,91
37.6,92
64.43,93
58.62,94
58.56,95
69.2,96
46.23,97
46.23,98
33.97,99
65.13,100
109.85,101
51.67,102
81.23,103
57.6,104
57.6,105
29.31,106
2015.62,107
1440.48,108
2020.8,109
2256.83,110
2357.08,111
2357.08,112
2357.08,113
2357.08,114
2357.08,115
2357.08,116
2357.08,117
2357.08,118
2357.08,119
2197.26,120
1934.92,121
3027.37,122
1296.36,123
1964.24,124
2321.3,125
2321.3,126
2321.3,127
2321.3,128
2321.3,129
2321.3,130
2321.3,131
2321.3,132
2321.3,133
2321.3,134
2321.3,135
2321.3,136
2321.3,137
2321.3,138
2321.3,139
4.16,140
