powerInW,timeInMinutes
73.5,0
66.51,1
66.51,2
66.51,3
66.51,4
66.51,5
71.64,6
59.19,7
58.8,8
51.35,9
51.35,10
51.35,11
51.35,12
77.41,13
52.66,14
75.46,15
59.8,16
59.8,17
59.8,18
59.8,19
1621.64,20
2316.2,21
2316.2,22
2316.2,23
2316.2,24
2316.2,25
2213.34,26
2227.66,27
475.67,28
47.84,29
73.5,30
66.0,31
118.98,32
118.98,33
118.98,34
118.98,35
60.45,36
117.0,37
117.0,38
117.0,39
117.0,40
117.0,41
71.88,42
58.2,43
55.77,44
55.77,45
55.77,46
55.77,47
78.76,48
78.76,49
78.76,50
78.76,51
78.76,52
71.52,53
51.35,54
69.18,55
124.8,56
58.2,57
59.8,58
48.33,59
48.33,60
48.33,61
48.33,62
78.95,63
51.88,64
67.15,65
126.92,66
56.9,67
59.19,68
51.88,69
51.88,70
51.88,71
51.88,72
77.59,73
57.39,74
69.18,75
69.18,76
69.18,77
69.18,78
69.18,79
59.8,80
59.8,81
59.8,82
59.8,83
59.8,84
75.0,85
58.8,86
58.8,87
120.9,88
1728.48,89
2959.2,90
2182.43,91
2257.02,92
2257.02,93
1851.94,94
1851.94,95
1851.94,96
1851.94,97
1851.94,98
2191.42,99
2493.0,100
2257.02,101
2182.43,102
2011.12,103
56.57,104
56.57,105
56.57,106
56.57,107
56.57,108
56.57,109
56.57,110
56.57,111
56.57,112
56.57,113
56.57,114
56.57,115
56.57,116
56.57,117
56.57,118
56.57,119
56.57,120
56.57,121
56.57,122
56.57,123
56.57,124
56.57,125
56.57,126
56.57,127
56.57,128
56.57,129
56.57,130
56.57,131
56.57,132
56.57,133
56.57,134
56.57,135
56.57,136
56.57,137
1.74,138
