powerInW,timeInMinutes
65.07,0
63.34,1
120.84,2
57.6,3
53.29,4
53.29,5
53.29,6
53.29,7
61.97,8
109.85,9
66.36,10
66.36,11
66.36,12
66.36,13
66.36,14
71.53,15
71.53,16
31.14,17
1891.89,18
2017.47,19
2465.87,20
2182.84,21
2219.22,22
2160.66,23
1799.37,24
2541.95,25
2186.44,26
2256.89,27
2160.6,28
1902.24,29
2663.06,30
2219.22,31
2102.04,32
767.27,33
53.24,34
136.87,35
58.56,36
62.28,37
56.67,38
49.54,39
142.16,40
62.81,41
62.22,42
59.61,43
52.58,44
137.93,45
63.27,46
58.62,47
63.27,48
51.72,49
136.8,50
60.64,51
60.58,52
63.34,53
63.34,54
63.34,55
63.34,56
63.34,57
71.53,58
50.97,59
139.43,60
63.27,61
59.61,62
56.73,63
57.43,64
134.27,65
59.61,66
57.6,67
62.28,68
50.97,69
50.97,70
50.97,71
50.97,72
50.97,73
50.97,74
50.97,75
50.97,76
76.66,77
57.66,78
55.77,79
132.66,80
132.66,81
132.66,82
132.66,83
58.24,84
58.24,85
65.32,86
65.32,87
65.32,88
65.32,89
65.32,90
60.06,91
60.06,92
60.06,93
60.06,94
60.06,95
1134.0,96
2256.83,97
2219.28,98
2777.97,99
2777.97,100
2777.97,101
2777.97,102
2777.97,103
2777.97,104
2777.97,105
2777.97,106
2777.97,107
2777.97,108
2777.97,109
2777.97,110
2131.75,111
2131.75,112
2131.75,113
2131.75,114
993.83,115
993.83,116
993.83,117
20.76,118
20.76,119
20.76,120
20.76,121
20.76,122
20.76,123
20.76,124
20.76,125
20.76,126
20.76,127
20.76,128
20.76,129
20.76,130
20.76,131
20.76,132
20.76,133
20.76,134
20.76,135
20.76,136
20.76,137
20.76,138
20.76,139
20.76,140
20.76,141
20.76,142
20.76,143
20.76,144
20.76,145
20.76,146
20.76,147
20.76,148
20.76,149
20.76,150
20.76,151
20.76,152
20.76,153
20.76,154
20.76,155
20.76,156
20.76,157
20.76,158
20.76,159
20.76,160
20.76,161
20.76,162
20.76,163
20.76,164
20.76,165
20.76,166
20.76,167
20.76,168
20.76,169
20.76,170
20.76,171
20.76,172
20.76,173
20.76,174
20.76,175
20.76,176
20.76,177
0.0,178
