powerInW,timeInMinutes
1560.05,0
1559.95,1
1620.02,2
1534.37,3
1613.86,4
1534.37,5
1620.03,6
1560.05,7
1619.92,8
1586.5,9
1593.47,10
1619.91,11
1200.02,12
59.97,13
1380.04,14
1499.98,15
60.08,16
488.1,17
1509.63,18
558.67,19
59.96,20
885.32,21
1379.93,22
59.97,23
60.08,24
1319.96,25
854.23,26
58.99,27
60.08,28
1619.92,29
540.04,30
59.97,31
1525.52,32
1509.63,33
60.98,34
480.08,35
1647.37,36
590.18,37
60.08,38
1259.99,39
1259.99,40
60.98,41
420.0,42
1559.95,43
413.22,44
60.99,45
1121.26,46
1200.03,47
59.96,48
300.07,49
1559.94,50
427.12,51
59.1,52
1079.98,53
1199.92,54
60.08,55
239.98,56
1586.39,57
413.11,58
60.08,59
959.93,60
1200.02,61
60.99,62
1335.52,63
2544.85,64
295.03,65
295.03,66
30.29,67
58.98,68
58.98,69
29.98,70
