powerInW,timeInMinutes
1586.44,0
1534.43,1
1560.0,2
1499.98,3
1647.48,4
1534.43,5
1534.4,6
1586.44,7
1560.0,8
1560.0,9
1586.44,10
1534.43,11
119.99,12
840.0,13
1560.0,14
488.16,15
59.04,16
1379.99,17
1098.28,18
60.02,19
295.09,20
1619.97,21
427.12,22
59.04,23
599.96,24
1560.0,25
1380.04,26
59.97,27
660.04,28
1647.43,29
413.11,30
60.02,31
1379.99,32
1281.35,33
60.02,34
295.09,35
1619.97,36
549.14,37
59.04,38
959.99,39
1464.42,40
59.04,41
60.98,42
1534.43,43
720.01,44
180.02,45
1560.0,46
899.96,47
61.04,48
590.18,49
1560.0,50
239.98,51
60.02,52
1139.95,53
1220.37,54
59.04,55
179.96,56
1647.48,57
472.1,58
60.02,59
976.26,60
1239.34,61
61.04,62
58.98,63
1620.03,64
549.14,65
232.3,66
1647.43,67
780.03,68
780.03,69
780.03,70
780.03,71
780.03,72
780.03,73
780.03,74
780.03,75
780.03,76
780.03,77
780.03,78
780.03,79
780.03,80
780.03,81
780.03,82
780.03,83
780.03,84
780.03,85
780.03,86
780.03,87
780.03,88
780.03,89
780.03,90
780.03,91
780.03,92
780.03,93
780.03,94
780.03,95
780.03,96
780.03,97
780.03,98
780.03,99
780.03,100
780.03,101
780.03,102
780.03,103
780.03,104
780.03,105
780.03,106
780.03,107
780.03,108
780.03,109
780.03,110
780.03,111
780.03,112
780.03,113
780.03,114
780.03,115
780.03,116
780.03,117
780.03,118
780.03,119
780.03,120
780.03,121
780.03,122
780.03,123
780.03,124
780.03,125
780.03,126
780.03,127
0.0,128
