powerInW,timeInMinutes
1647.37,0
1620.02,1
1593.47,2
1620.02,3
1708.47,4
1534.37,5
1620.02,6
1403.43,7
59.97,8
1062.27,9
1499.98,10
61.1,11
119.93,12
1593.47,13
488.11,14
59.09,15
479.96,16
1499.98,17
59.97,18
61.1,19
1079.98,20
1652.45,21
1559.95,22
1620.02,23
239.98,24
780.03,25
1620.02,26
610.18,27
58.04,28
1613.86,29
1003.18,30
61.1,31
840.0,32
1475.39,33
59.96,34
60.08,35
1586.38,36
590.18,37
59.96,38
600.02,39
1499.98,40
60.08,41
60.99,42
1062.27,43
1020.01,44
60.99,45
59.09,46
1259.99,47
719.95,48
59.96,49
61.1,50
1475.39,51
479.96,52
58.99,53
61.1,54
1499.98,55
419.99,56
59.97,57
60.08,58
1499.98,59
420.0,60
59.97,61
60.98,62
1335.52,63
488.11,64
61.1,65
59.97,66
1180.35,67
719.95,68
60.98,69
59.1,70
899.96,71
1037.3,72
58.98,73
60.99,74
360.03,75
1475.39,76
61.1,77
58.99,78
59.96,79
1464.42,80
354.13,81
354.13,82
354.13,83
354.13,84
354.13,85
354.13,86
354.13,87
354.13,88
354.13,89
354.13,90
354.13,91
354.13,92
354.13,93
354.13,94
354.13,95
354.13,96
354.13,97
354.13,98
354.13,99
354.13,100
354.13,101
354.13,102
354.13,103
354.13,104
354.13,105
354.13,106
354.13,107
354.13,108
354.13,109
354.13,110
354.13,111
354.13,112
354.13,113
354.13,114
354.13,115
354.13,116
354.13,117
354.13,118
354.13,119
354.13,120
354.13,121
354.13,122
354.13,123
354.13,124
354.13,125
354.13,126
354.13,127
354.13,128
354.13,129
354.13,130
354.13,131
354.13,132
354.13,133
354.13,134
354.13,135
354.13,136
354.13,137
354.13,138
354.13,139
354.13,140
0.0,141
