powerInW,timeInMinutes
25.12,0
23.0,1
27.5,2
25.44,3
25.38,4
25.33,5
40.11,6
39.62,7
33.33,8
30.22,9
32.62,10
33.0,11
33.0,12
27.88,13
28.33,14
28.44,15
31.0,16
27.5,17
29.44,18
28.78,19
27.62,20
25.78,21
25.67,22
25.62,23
25.56,24
25.67,25
25.75,26
25.33,27
26.0,28
25.75,29
25.33,30
25.89,31
25.78,32
27.0,33
25.67,34
29.56,35
28.38,36
29.56,37
28.22,38
26.5,39
25.78,40
25.33,41
25.56,42
25.75,43
25.67,44
25.22,45
25.5,46
25.33,47
25.67,48
25.25,49
25.33,50
24.67,51
24.78,52
24.88,53
24.67,54
25.33,55
27.11,56
28.88,57
28.22,58
31.22,59
27.0,60
30.33,61
29.78,62
33.75,63
30.44,64
28.78,65
27.89,66
28.62,67
28.0,68
27.11,69
27.12,70
26.67,71
28.89,72
29.67,73
31.44,74
27.33,75
28.0,76
28.33,77
27.33,78
28.67,79
