powerInW,timeInMinutes
136.3,0
113.6,1
562.5,2
225.1,3
366.2,4
593.5,5
445.2,6
575.0,7
323.5,8
328.1,9
327.7,10
561.2,11
529.7,12
337.8,13
343.3,14
343.2,15
347.3,16
347.3,17
347.3,18
354.5,19
354.5,20
354.5,21
354.5,22
354.5,23
354.5,24
354.5,25
354.5,26
354.5,27
354.5,28
354.5,29
354.5,30
354.5,31
354.5,32
354.5,33
354.5,34
407.7,35
407.7,36
407.7,37
407.7,38
407.7,39
407.7,40
407.7,41
407.7,42
407.7,43
407.7,44
407.7,45
407.7,46
407.7,47
407.7,48
407.7,49
407.7,50
407.7,51
407.7,52
407.7,53
407.7,54
