powerInW,timeInMinutes
295.1,0
295.1,1
295.1,2
295.1,3
295.1,4
295.1,5
295.1,6
340.2,7
340.2,8
340.2,9
340.2,10
340.2,11
340.2,12
340.2,13
340.2,14
340.2,15
340.2,16
340.2,17
340.2,18
340.2,19
340.2,20
340.2,21
340.2,22
340.2,23
340.2,24
340.2,25
340.2,26
340.2,27
340.2,28
340.2,29
340.2,30
340.2,31
340.2,32
340.2,33
340.2,34
391.8,35
391.8,36
391.8,37
391.8,38
391.8,39
391.8,40
391.8,41
391.8,42
391.8,43
391.8,44
391.8,45
391.8,46
391.8,47
391.8,48
391.8,49
391.8,50
391.8,51
391.8,52
391.8,53
391.8,54
391.8,55
391.8,56
391.8,57
391.8,58
391.8,59
391.8,60
451.1,61
451.1,62
451.1,63
451.1,64
451.1,65
451.1,66
451.1,67
451.1,68
451.1,69
451.1,70
451.1,71
451.1,72
451.1,73
451.1,74
451.1,75
451.1,76
451.1,77
451.1,78
451.1,79
451.1,80
451.1,81
451.1,82
451.1,83
451.1,84
451.1,85
451.1,86
451.1,87
451.1,88
451.1,89
451.1,90
451.1,91
451.1,92
451.1,93
451.1,94
451.1,95
451.1,96
518.7,97
518.7,98
518.7,99
518.7,100
518.7,101
518.7,102
518.7,103
518.7,104
518.7,105
518.7,106
518.7,107
518.7,108
518.7,109
518.7,110
518.7,111
518.7,112
518.7,113
518.7,114
518.7,115
518.7,116
518.7,117
518.7,118
518.7,119
518.7,120
518.7,121
518.7,122
518.7,123
518.7,124
518.7,125
518.7,126
518.7,127
518.7,128
518.7,129
518.7,130
518.7,131
518.7,132
518.7,133
518.7,134
518.7,135
518.7,136
518.7,137
518.7,138
518.7,139
518.7,140
518.7,141
518.7,142
518.7,143
518.7,144
518.7,145
518.7,146
518.7,147
518.7,148
518.7,149
518.7,150
518.7,151
518.7,152
518.7,153
518.7,154
518.7,155
518.7,156
555.2,157
555.2,158
555.2,159
555.2,160
555.2,161
555.2,162
555.2,163
555.2,164
555.2,165
555.2,166
555.2,167
555.2,168
555.2,169
555.2,170
555.2,171
555.2,172
555.2,173
555.2,174
555.2,175
555.2,176
555.2,177
555.2,178
555.2,179
555.2,180
555.2,181
