powerInW,timeInMinutes
531.9,0
370.2,1
286.7,2
296.2,3
300.7,4
306.2,5
305.6,6
309.7,7
314.8,8
313.0,9
313.7,10
313.7,11
318.3,12
318.3,13
357.5,14
326.5,15
326.5,16
326.5,17
335.7,18
335.7,19
337.1,20
337.1,21
337.1,22
337.1,23
337.1,24
337.1,25
337.1,26
337.1,27
351.8,28
351.8,29
351.8,30
351.8,31
351.8,32
351.8,33
351.8,34
351.8,35
351.8,36
351.8,37
351.8,38
351.8,39
351.8,40
351.8,41
351.8,42
351.8,43
351.8,44
351.8,45
351.8,46
351.8,47
351.8,48
405.3,49
405.3,50
405.3,51
405.3,52
405.3,53
405.3,54
405.3,55
405.3,56
405.3,57
405.3,58
405.3,59
405.3,60
405.3,61
405.3,62
405.3,63
405.3,64
405.3,65
405.3,66
405.3,67
405.3,68
405.3,69
405.3,70
405.3,71
405.3,72
405.3,73
405.3,74
405.3,75
405.3,76
466.3,77
466.3,78
466.3,79
466.3,80
466.3,81
466.3,82
466.3,83
466.3,84
466.3,85
466.3,86
466.3,87
466.3,88
466.3,89
466.3,90
466.3,91
466.3,92
466.3,93
466.3,94
466.3,95
466.3,96
466.3,97
466.3,98
466.3,99
466.3,100
466.3,101
466.3,102
466.3,103
466.3,104
466.3,105
466.3,106
466.3,107
466.3,108
466.3,109
466.3,110
466.3,111
466.3,112
466.3,113
466.3,114
466.3,115
466.3,116
466.3,117
466.3,118
466.3,119
466.3,120
466.3,121
466.3,122
466.3,123
466.3,124
466.3,125
466.3,126
466.3,127
56.7,128
