powerInW,timeInMinutes
123.0,0
124.89,1
129.9,2
536.0,3
2103.0,4
2047.78,5
1999.4,6
2017.89,7
2014.4,8
2033.6,9
2123.33,10
2111.2,11
2108.2,12
2112.4,13
2108.9,14
2112.0,15
2110.0,16
2117.9,17
2098.33,18
723.1,19
132.4,20
133.1,21
132.8,22
131.2,23
131.8,24
132.67,25
132.2,26
132.17,27
131.46,28
130.75,29
132.23,30
131.4,31
130.3,32
130.1,33
131.33,34
130.9,35
130.7,36
130.2,37
130.6,38
134.1,39
61.2,40
30.9,41
132.2,42
131.2,43
130.6,44
131.2,45
132.0,46
123.6,47
42.4,48
12.0,49
111.22,50
2121.3,51
2127.7,52
2116.6,53
2112.5,54
2117.1,55
2116.7,56
2102.0,57
2087.3,58
2091.3,59
2107.3,60
2132.6,61
2097.4,62
2085.8,63
2083.5,64
2124.8,65
2136.67,66
2121.9,67
2116.1,68
2132.33,69
2142.1,70
1876.67,71
