powerInW,timeInMinutes
38.0,0
32.0,1
31.71,2
20.8,3
23.33,4
30.8,5
31.0,6
29.75,7
30.67,8
30.78,9
31.0,10
31.0,11
31.0,12
30.75,13
31.25,14
31.0,15
31.0,16
30.8,17
32.0,18
30.71,19
30.88,20
31.75,21
30.9,22
31.5,23
32.25,24
32.0,25
30.67,26
30.43,27
30.67,28
33.17,29
31.38,30
30.33,31
30.0,32
32.88,33
31.17,34
30.0,35
30.9,36
30.0,37
30.5,38
30.5,39
31.0,40
30.67,41
31.0,42
30.0,43
30.5,44
30.1,45
30.0,46
30.75,47
30.33,48
30.43,49
30.0,50
30.0,51
30.0,52
30.5,53
30.0,54
30.17,55
30.5,56
30.2,57
30.29,58
30.0,59
30.0,60
30.0,61
30.0,62
30.2,63
30.25,64
31.0,65
30.25,66
30.0,67
29.8,68
30.25,69
30.0,70
30.33,71
30.0,72
30.0,73
30.2,74
30.0,75
30.4,76
30.57,77
30.2,78
30.14,79
30.5,80
30.0,81
30.0,82
30.71,83
30.0,84
30.5,85
30.0,86
30.0,87
30.25,88
30.0,89
30.14,90
29.83,91
30.0,92
30.29,93
30.0,94
30.0,95
30.2,96
30.0,97
30.57,98
30.29,99
30.43,100
30.0,101
30.5,102
30.5,103
30.29,104
30.29,105
36.29,106
33.0,107
31.5,108
30.25,109
30.0,110
30.0,111
31.0,112
35.2,113
34.25,114
30.0,115
30.75,116
30.17,117
30.29,118
30.12,119
30.0,120
30.14,121
30.5,122
30.4,123
30.2,124
30.71,125
30.0,126
30.4,127
36.43,128
34.5,129
30.8,130
30.14,131
30.44,132
30.14,133
30.25,134
30.14,135
30.29,136
30.29,137
30.25,138
30.0,139
30.86,140
30.1,141
30.11,142
30.0,143
19.0,144
