powerInW,timeInMinutes
44.33,0
36.1,1
33.6,2
31.4,3
32.7,4
31.5,5
31.57,6
34.7,7
42.8,8
31.6,9
31.0,10
31.0,11
31.0,12
30.8,13
30.7,14
31.0,15
30.9,16
31.0,17
30.89,18
31.2,19
31.6,20
31.27,21
31.89,22
31.0,23
30.9,24
30.8,25
30.7,26
30.8,27
31.0,28
31.2,29
30.8,30
30.6,31
30.7,32
30.7,33
30.5,34
31.1,35
31.0,36
31.0,37
31.91,38
31.7,39
30.7,40
32.6,41
35.7,42
31.67,43
31.09,44
31.0,45
31.1,46
30.8,47
30.7,48
31.0,49
31.0,50
30.6,51
30.7,52
30.7,53
31.0,54
30.73,55
31.2,56
31.0,57
30.8,58
31.0,59
33.4,60
30.7,61
30.9,62
32.9,63
36.6,64
36.4,65
34.2,66
34.6,67
31.56,68
32.45,69
33.0,70
34.45,71
33.3,72
35.3,73
32.0,74
32.2,75
35.9,76
31.0,77
31.0,78
31.0,79
31.1,80
31.0,81
30.9,82
31.5,83
32.6,84
31.0,85
31.0,86
32.3,87
34.8,88
31.1,89
30.9,90
31.1,91
32.1,92
30.7,93
31.0,94
30.9,95
30.8,96
32.4,97
35.7,98
30.5,99
31.3,100
31.0,101
30.8,102
31.3,103
31.6,104
31.0,105
30.6,106
32.44,107
39.73,108
30.9,109
31.0,110
31.0,111
31.89,112
30.8,113
31.0,114
31.0,115
32.3,116
33.11,117
31.1,118
31.11,119
31.1,120
31.7,121
31.0,122
30.91,123
31.0,124
31.0,125
33.1,126
33.4,127
31.2,128
30.8,129
30.8,130
31.1,131
31.0,132
31.5,133
30.78,134
31.45,135
31.5,136
31.6,137
39.8,138
31.0,139
30.9,140
31.0,141
31.0,142
31.09,143
30.9,144
30.8,145
31.0,146
32.2,147
33.8,148
31.4,149
31.0,150
30.91,151
31.9,152
33.0,153
31.1,154
31.1,155
31.6,156
31.9,157
30.9,158
43.3,159
31.0,160
31.0,161
30.9,162
31.2,163
30.7,164
31.4,165
31.4,166
31.0,167
30.82,168
30.6,169
30.9,170
30.9,171
31.0,172
30.64,173
30.8,174
30.8,175
32.1,176
35.4,177
32.8,178
45.4,179
42.0,180
35.9,181
30.9,182
33.44,183
42.27,184
32.2,185
38.4,186
40.7,187
27.2,188
