powerInW,timeInMinutes
36.62,0
30.89,1
31.67,2
32.56,3
28.7,4
27.56,5
28.5,6
31.0,7
27.11,8
26.11,9
27.11,10
26.33,11
26.67,12
26.56,13
26.89,14
28.33,15
26.38,16
26.78,17
26.8,18
26.44,19
26.33,20
26.44,21
27.11,22
26.0,23
26.11,24
26.44,25
26.33,26
27.44,27
26.89,28
26.44,29
27.22,30
26.33,31
28.56,32
27.11,33
26.62,34
30.11,35
34.33,36
36.11,37
31.44,38
26.78,39
26.56,40
26.44,41
30.78,42
31.56,43
31.78,44
29.33,45
33.89,46
28.75,47
27.11,48
30.44,49
32.56,50
33.33,51
32.56,52
31.0,53
31.33,54
31.22,55
32.0,56
32.33,57
27.89,58
26.44,59
26.62,60
29.67,61
36.11,62
35.33,63
30.78,64
30.5,65
26.56,66
27.0,67
30.3,68
30.12,69
27.0,70
25.67,71
28.0,72
26.67,73
25.78,74
26.0,75
31.88,76
33.67,77
28.89,78
30.11,79
28.56,80
28.44,81
31.56,82
35.12,83
32.33,84
30.78,85
34.33,86
31.67,87
26.56,88
26.0,89
26.89,90
30.0,91
27.67,92
27.11,93
26.44,94
26.5,95
26.5,96
26.44,97
26.78,98
26.78,99
26.89,100
26.56,101
27.22,102
26.67,103
26.89,104
26.67,105
26.44,106
27.89,107
26.62,108
27.33,109
30.44,110
28.33,111
26.89,112
26.0,113
0.0,114
