powerInW,timeInMinutes
638.0,0
681.0,1
754.0,2
831.0,3
908.0,4
973.0,5
1022.0,6
1054.0,7
1074.0,8
1080.0,9
1084.0,10
1085.0,11
1078.0,12
1067.0,13
1045.0,14
1051.0,15
1024.0,16
1017.0,17
1006.0,18
1008.0,19
1004.0,20
1012.0,21
1005.0,22
1015.0,23
1019.0,24
1017.0,25
1022.0,26
1009.0,27
1020.0,28
1016.0,29
1005.0,30
1017.0,31
1030.0,32
1013.0,33
1015.0,34
1016.0,35
1019.0,36
1024.0,37
1021.0,38
1007.0,39
1022.0,40
1018.0,41
1012.0,42
1000.0,43
1009.0,44
1011.0,45
1018.0,46
1012.0,47
1005.0,48
1005.0,49
1002.0,50
1012.0,51
1013.0,52
1002.0,53
1010.0,54
1019.0,55
1007.0,56
1000.0,57
1014.0,58
1000.0,59
1005.0,60
1008.0,61
1015.0,62
1017.0,63
1009.0,64
1000.0,65
1012.0,66
1005.0,67
993.0,68
1006.0,69
997.0,70
996.0,71
1001.0,72
1002.0,73
1004.0,74
1005.0,75
1002.0,76
1008.0,77
1015.0,78
1001.0,79
1004.0,80
999.0,81
996.0,82
995.0,83
1004.0,84
981.0,85
985.0,86
989.0,87
991.0,88
994.0,89
992.0,90
992.0,91
994.0,92
