powerInW,timeInMinutes
679.0,0
742.0,1
822.0,2
904.0,3
986.0,4
1037.0,5
1090.0,6
1119.0,7
1137.0,8
1151.0,9
1155.0,10
1157.0,11
1154.0,12
1148.0,13
1139.0,14
1098.0,15
1111.0,16
1072.0,17
1065.0,18
1087.0,19
1078.0,20
1067.0,21
1084.0,22
1063.0,23
1091.0,24
1085.0,25
1071.0,26
1093.0,27
1079.0,28
1084.0,29
1073.0,30
1070.0,31
1069.0,32
1051.0,33
1077.0,34
1055.0,35
1075.0,36
1058.0,37
1075.0,38
1051.0,39
1073.0,40
1044.0,41
1068.0,42
1075.0,43
1060.0,44
1073.0,45
1055.0,46
1078.0,47
1060.0,48
1071.0,49
1050.0,50
1071.0,51
1048.0,52
1074.0,53
1055.0,54
1049.0,55
1068.0,56
1072.0,57
1057.0,58
1040.0,59
1066.0,60
1042.0,61
1066.0,62
1039.0,63
1073.0,64
1070.0,65
1051.0,66
1070.0,67
1047.0,68
1056.0,69
1047.0,70
1054.0,71
1068.0,72
1060.0,73
1064.0,74
1062.0,75
1051.0,76
1067.0,77
1045.0,78
1068.0,79
1052.0,80
1064.0,81
1043.0,82
1066.0,83
1041.0,84
1071.0,85
1064.0,86
1053.0,87
1073.0,88
1051.0,89
1071.0,90
1051.0,91
1067.0,92
1065.0,93
1059.0,94
1065.0,95
1052.0,96
1079.0,97
1055.0,98
1068.0,99
1038.0,100
1054.0,101
1043.0,102
1069.0,103
1061.0,104
1037.0,105
1067.0,106
1041.0,107
1068.0,108
1050.0,109
1069.0,110
1061.0,111
1043.0,112
1067.0,113
1046.0,114
1037.0,115
1066.0,116
1043.0,117
1069.0,118
1051.0,119
1064.0,120
1050.0,121
1062.0,122
1041.0,123
1042.0,124
1054.0,125
1046.0,126
1058.0,127
1040.0,128
1053.0,129
1055.0,130
1059.0,131
1043.0,132
1042.0,133
1055.0,134
1037.0,135
1052.0,136
1058.0,137
1035.0,138
1050.0,139
1042.0,140
1062.0,141
1038.0,142
1064.0,143
1057.0,144
1036.0,145
1054.0,146
1050.0,147
1040.0,148
1059.0,149
1053.0,150
1044.0,151
1061.0,152
1057.0,153
1044.0,154
1056.0,155
1057.0,156
1042.0,157
1050.0,158
1035.0,159
1057.0,160
1033.0,161
1056.0,162
1036.0,163
1060.0,164
1047.0,165
1044.0,166
1062.0,167
1050.0,168
1049.0,169
1058.0,170
1042.0,171
1061.0,172
1047.0,173
1058.0,174
1043.0,175
1042.0,176
1055.0,177
1041.0,178
1045.0,179
1044.0,180
1037.0,181
1054.0,182
1042.0,183
1046.0,184
1038.0,185
1053.0,186
1043.0,187
1042.0,188
1053.0,189
1053.0,190
1048.0,191
1036.0,192
1058.0,193
1044.0,194
1034.0,195
1057.0,196
